episode,win,reward,steps,trial_count,epsilon,w_norm
598,0,7.4000,10,67,0.22256,4.7411
599,0,6.6000,8,63,0.22245,4.7802
600,0,6.3000,6,64,0.22234,4.7990
601,0,6.0000,4,65,0.22223,4.8253
602,0,5.4000,4,59,0.22212,4.8366
603,0,5.0000,4,55,0.22201,4.8335
604,0,2.2000,3,29,0.22190,4.7865
605,0,7.1000,9,66,0.22178,4.8306
606,0,6.2000,3,69,0.22167,4.8485
607,0,7.1000,8,68,0.22156,4.9084
608,0,-1.0000,1,1,0.22145,4.8571
609,0,-1.0000,1,1,0.22134,4.8130
610,0,-1.0000,1,1,0.22123,4.7696
611,0,4.6000,7,45,0.22112,4.7811
612,0,5.6000,7,55,0.22101,4.7975
613,0,7.3000,11,64,0.22090,4.8499
614,0,5.0000,6,51,0.22079,4.8536
615,0,5.5000,5,58,0.22068,4.8655
616,0,6.9000,9,64,0.22057,4.8953
617,0,7.0000,13,57,0.22046,4.9281
618,0,7.1000,9,66,0.22035,4.9689
619,0,-0.4000,3,3,0.22024,4.8613
620,0,-0.7000,2,2,0.22013,4.7886
621,0,4.7000,6,48,0.22002,4.7959
622,0,1.0000,5,13,0.21991,4.7324
623,0,6.4000,7,63,0.21980,4.7714
624,0,0.3000,3,10,0.21969,4.7085
625,0,5.9000,4,64,0.21958,4.7260
626,0,-1.0000,1,1,0.21947,4.6935
627,0,5.7000,4,62,0.21936,4.7312
628,0,0.8000,2,17,0.21925,4.7068
629,0,5.2000,8,49,0.21914,4.7322
630,0,-1.0000,1,1,0.21903,4.7031
631,0,6.5000,6,66,0.21892,4.7351
632,0,5.0000,7,49,0.21881,4.7619
633,0,-1.0000,1,1,0.21870,4.7292
634,0,5.9000,6,60,0.21859,4.7644
635,0,5.3000,3,60,0.21848,4.7832
636,0,4.3000,6,44,0.21837,4.7850
637,0,-0.4000,3,3,0.21826,4.7138
638,0,7.2000,12,61,0.21815,4.7531
639,0,7.2000,12,61,0.21805,4.7822
640,0,4.8000,2,57,0.21794,4.7924
641,0,7.3000,9,68,0.21783,4.8419
642,0,-1.0000,1,1,0.21772,4.8023
643,0,7.2000,9,67,0.21761,4.8266
644,0,7.1000,11,62,0.21750,4.8770
645,0,6.0000,5,63,0.21739,4.8936
646,0,-0.4000,3,3,0.21728,4.7979
647,0,5.5000,5,58,0.21717,4.8200
648,0,6.3000,6,64,0.21707,4.8410
649,0,3.9000,5,42,0.21696,4.8356
650,0,6.8000,7,67,0.21685,4.8877
651,0,7.6000,10,69,0.21674,4.9380
652,0,6.7000,9,62,0.21663,4.9967
653,0,7.6000,11,67,0.21652,5.0734
654,0,8.6000,16,67,0.21642,5.1096
655,0,1.3000,4,18,0.21631,5.0109
656,0,-1.0000,1,1,0.21620,4.9635
657,0,5.8000,6,59,0.21609,4.9949
658,0,7.2000,9,67,0.21598,5.0550
659,1,10.2000,12,70,0.21588,5.1286
660,0,6.9000,7,68,0.21577,5.1597
661,0,7.2000,11,63,0.21566,5.1981
662,0,6.4000,7,63,0.21555,5.2154
663,0,6.7000,14,52,0.21544,5.2255
664,0,4.3000,4,48,0.21534,5.1984
665,0,2.8000,9,23,0.21523,5.0982
666,0,-1.0000,1,1,0.21512,5.0489
667,0,6.6000,7,65,0.21501,5.0780
668,0,-1.0000,1,1,0.21491,5.0324
669,0,6.7000,8,64,0.21480,5.0769
670,0,-0.7000,2,2,0.21469,5.0001
671,0,6.5000,8,62,0.21458,5.0203
672,0,7.3000,13,60,0.21448,5.0648
673,0,-1.0000,1,1,0.21437,5.0181
674,0,6.3000,10,56,0.21426,5.0378
675,0,5.6000,4,61,0.21415,5.0496
676,0,6.8000,11,59,0.21405,5.0758
677,0,8.2000,20,55,0.21394,5.1378
678,0,7.8000,12,67,0.21383,5.1789
679,0,5.0000,5,53,0.21373,5.1788
680,0,4.0000,5,43,0.21362,5.1588
681,0,3.7000,3,44,0.21351,5.1389
682,0,-1.0000,1,1,0.21341,5.0935
683,0,3.0000,4,35,0.21330,5.0605
684,0,-1.0000,1,1,0.21319,5.0190
685,0,9.4000,20,67,0.21309,5.1366
686,0,6.0000,7,59,0.21298,5.1489
687,0,4.9000,2,58,0.21287,5.1508
688,0,5.9000,6,60,0.21277,5.1729
689,0,5.6000,6,57,0.21266,5.1812
690,0,-1.0000,1,1,0.21255,5.1334
691,0,8.0000,12,69,0.21245,5.1732
692,0,6.2000,5,65,0.21234,5.1891
693,0,-1.0000,1,1,0.21224,5.1402
694,0,2.1000,7,20,0.21213,5.0606
695,0,5.6000,4,61,0.21202,5.0852
696,0,7.1000,13,58,0.21192,5.1137
697,0,-1.0000,1,1,0.21181,5.0706
698,0,6.5000,6,66,0.21171,5.0894
699,0,6.4000,9,59,0.21160,5.1307
700,0,5.6000,7,55,0.21149,5.1484
701,0,5.2000,7,51,0.21139,5.1517
702,0,5.8000,6,59,0.21128,5.1785
703,0,6.6000,9,61,0.21118,5.1987
704,0,4.6000,5,49,0.21107,5.1991
705,0,-1.0000,1,1,0.21097,5.1561
706,0,7.3000,10,66,0.21086,5.2013
707,0,5.9000,5,62,0.21075,5.2165
708,0,5.8000,7,57,0.21065,5.2371
709,0,6.3000,10,56,0.21054,5.2699
710,1,10.8000,15,70,0.21044,5.3589
711,0,-1.0000,1,1,0.21033,5.3043
712,0,5.8000,4,63,0.21023,5.3138
713,0,6.6000,7,65,0.21012,5.3413
714,0,5.7000,6,58,0.21002,5.3566
715,0,5.6000,6,57,0.20991,5.3697
716,0,9.3000,19,68,0.20981,5.4219
717,0,5.3000,4,58,0.20970,5.4250
718,0,-0.7000,2,2,0.20960,5.3362
719,0,5.8000,5,61,0.20949,5.3552
720,0,2.4000,3,31,0.20939,5.3155
721,0,7.5000,10,68,0.20928,5.3492
722,0,-1.0000,1,1,0.20918,5.3010
723,0,7.4000,12,63,0.20907,5.3515
724,0,3.0000,4,35,0.20897,5.3169
725,0,7.5000,12,64,0.20887,5.3431
726,0,5.3000,4,58,0.20876,5.3474
727,0,5.8000,6,59,0.20866,5.3666
728,0,6.0000,6,61,0.20855,5.3904
729,0,5.8000,6,59,0.20845,5.4030
730,0,6.3000,6,64,0.20834,5.4292
731,0,6.4000,6,65,0.20824,5.4463
732,0,4.0000,4,45,0.20814,5.4320
733,0,-0.1000,4,4,0.20803,5.3208
734,0,4.6000,3,53,0.20793,5.3268
735,0,8.9000,18,66,0.20782,5.3874
736,0,4.4000,9,39,0.20772,5.3718
737,0,5.9000,9,54,0.20762,5.3913
738,0,6.5000,8,62,0.20751,5.4107
739,0,-1.0000,1,1,0.20741,5.3674
740,0,6.0000,4,65,0.20730,5.3921
741,0,4.5000,6,46,0.20720,5.3895
742,0,7.1000,10,64,0.20710,5.4160
743,0,5.2000,5,55,0.20699,5.4225
744,0,5.7000,5,60,0.20689,5.4357
745,0,6.8000,6,69,0.20679,5.4548
746,0,-0.7000,2,2,0.20668,5.3814
747,0,5.5000,4,60,0.20658,5.4013
748,0,6.9000,12,58,0.20648,5.4594
749,0,7.3000,9,68,0.20637,5.5016
750,0,6.7000,7,66,0.20627,5.5484
751,0,6.0000,6,61,0.20617,5.5593
752,0,-1.0000,1,1,0.20606,5.5116
753,0,0.8000,3,15,0.20596,5.4439
754,0,5.1000,4,56,0.20586,5.4593
755,0,6.1000,6,62,0.20576,5.4739
756,0,5.6000,5,59,0.20565,5.4835
757,0,-0.7000,2,2,0.20555,5.4137
758,0,-1.0000,1,1,0.20545,5.3770
759,0,8.4000,16,65,0.20534,5.4554
760,0,7.9000,12,68,0.20524,5.4843
761,0,7.7000,12,66,0.20514,5.5126
762,0,5.7000,5,60,0.20504,5.5208
763,0,7.1000,10,64,0.20493,5.5553
764,0,5.4000,5,57,0.20483,5.5586
765,0,-0.7000,2,2,0.20473,5.4834
766,0,5.1000,5,54,0.20463,5.4900
767,0,6.2000,7,61,0.20452,5.5211
768,0,6.9000,8,66,0.20442,5.5597
769,0,4.8000,4,53,0.20432,5.5603
770,0,2.1000,4,26,0.20422,5.5064
771,0,7.0000,8,67,0.20412,5.5296
772,0,5.7000,4,62,0.20401,5.5496
773,0,5.4000,6,55,0.20391,5.5577
774,0,6.3000,7,62,0.20381,5.5793
775,0,6.2000,7,61,0.20371,5.6078
776,0,7.1000,12,60,0.20361,5.6416
777,0,4.6000,5,49,0.20350,5.6384
778,0,5.7000,7,56,0.20340,5.6484
779,0,8.2000,14,67,0.20330,5.7003
780,0,7.3000,9,68,0.20320,5.7180
781,0,7.1000,11,62,0.20310,5.7390
782,0,-0.7000,2,2,0.20300,5.6510
783,0,4.9000,2,58,0.20289,5.6532
784,0,7.5000,13,62,0.20279,5.6848
785,0,-1.0000,1,1,0.20269,5.6364
786,0,4.6000,5,49,0.20259,5.6276
787,0,0.7000,2,16,0.20249,5.5814
788,0,4.8000,7,47,0.20239,5.5835
789,0,5.0000,3,57,0.20229,5.5892
790,0,6.4000,10,57,0.20219,5.6139
791,0,6.3000,5,66,0.20208,5.6306
792,0,4.6000,4,51,0.20198,5.6322
793,0,-1.0000,1,1,0.20188,5.5909
794,0,5.9000,4,64,0.20178,5.6103
795,0,6.4000,4,69,0.20168,5.6384
796,0,8.3000,13,70,0.20158,5.6874
797,0,4.9000,5,52,0.20148,5.6871
798,0,3.5000,4,40,0.20138,5.6637
799,0,4.9000,9,44,0.20128,5.6681
800,0,2.2000,2,31,0.20118,5.6417
801,0,-1.0000,1,1,0.20108,5.6025
802,0,7.3000,8,70,0.20098,5.6323
803,0,6.6000,8,63,0.20087,5.6479
804,0,6.7000,7,66,0.20077,5.6668
805,0,7.6000,11,67,0.20067,5.6868
806,0,1.0000,3,17,0.20057,5.6207
807,0,5.3000,11,44,0.20047,5.6380
808,0,3.8000,5,41,0.20037,5.6251
809,0,7.2000,12,61,0.20027,5.6658
810,0,-0.4000,3,3,0.20017,5.5784
811,0,2.1000,4,26,0.20007,5.5502
812,0,6.1000,6,62,0.19997,5.5661
813,0,5.9000,6,60,0.19987,5.5823
814,0,5.5000,5,58,0.19977,5.6035
815,0,-0.4000,3,3,0.19967,5.5288
816,0,-0.4000,3,3,0.19957,5.4747
817,0,-1.0000,1,1,0.19947,5.4485
818,0,5.9000,6,60,0.19937,5.4740
819,0,7.3000,13,60,0.19927,5.5087
820,0,-0.7000,2,2,0.19917,5.4577
821,0,6.7000,6,68,0.19907,5.4721
822,0,5.8000,4,63,0.19898,5.4992
823,0,4.3000,5,46,0.19888,5.5062
824,0,5.1000,2,60,0.19878,5.5160
825,0,5.7000,10,50,0.19868,5.5319
826,0,4.3000,2,52,0.19858,5.5360
827,0,6.2000,7,61,0.19848,5.5528
828,0,2.8000,4,33,0.19838,5.5334
829,0,2.1000,2,30,0.19828,5.5172
830,0,5.1000,6,52,0.19818,5.5282
831,0,-0.7000,2,2,0.19808,5.4813
832,0,6.7000,7,66,0.19798,5.4977
833,0,6.2000,5,65,0.19788,5.5223
834,0,5.9000,3,66,0.19778,5.5495
835,0,-0.4000,3,3,0.19769,5.4824
836,0,7.6000,15,59,0.19759,5.5184
837,0,5.4000,2,63,0.19749,5.5321
838,0,-1.0000,1,1,0.19739,5.4994
839,0,6.0000,5,63,0.19729,5.5162
840,0,6.0000,6,61,0.19719,5.5321
841,0,3.7000,3,44,0.19709,5.5292
842,0,6.3000,4,68,0.19699,5.5585
843,0,-1.0000,1,1,0.19690,5.5243
844,0,7.6000,9,71,0.19680,5.5618
845,0,4.2000,4,47,0.19670,5.5617
846,0,-0.2000,2,7,0.19660,5.5098
847,0,5.0000,2,59,0.19650,5.5195
848,0,-1.0000,1,1,0.19640,5.4874
849,0,5.0000,2,59,0.19631,5.4982
850,0,4.9000,5,52,0.19621,5.5076
851,0,5.5000,7,54,0.19611,5.5248
852,0,-1.0000,1,1,0.19601,5.4939
853,0,6.2000,9,57,0.19591,5.5126
854,0,-1.0000,1,1,0.19582,5.4820
855,0,7.1000,9,66,0.19572,5.5216
856,0,6.9000,6,70,0.19562,5.5380
857,0,3.9000,2,48,0.19552,5.5391
858,0,5.7000,5,60,0.19542,5.5543
859,0,4.2000,2,51,0.19533,5.5561
860,0,5.9000,6,60,0.19523,5.5757
861,0,-1.0000,1,1,0.19513,5.5403
862,0,6.4000,7,63,0.19503,5.5719
863,0,5.5000,3,62,0.19494,5.5846
864,0,4.9000,4,54,0.19484,5.5919
865,0,0.6000,2,15,0.19474,5.5517
866,0,6.8000,13,55,0.19464,5.6126
867,0,-0.7000,2,2,0.19455,5.5516
868,0,6.3000,7,62,0.19445,5.5833
869,0,6.5000,8,62,0.19435,5.6147
870,0,7.0000,11,61,0.19426,5.6335
871,0,5.3000,4,58,0.19416,5.6425
872,0,5.2000,3,59,0.19406,5.6511
873,0,9.3000,18,70,0.19396,5.6833
874,0,3.6000,2,45,0.19387,5.6723
875,0,2.1000,4,26,0.19377,5.6325
876,0,6.9000,9,64,0.19367,5.6517
877,0,6.4000,6,65,0.19358,5.6806
878,0,8.6000,15,69,0.19348,5.7161
879,0,8.3000,13,70,0.19338,5.7382
880,0,1.4000,3,21,0.19329,5.6755
881,0,7.9000,12,68,0.19319,5.7105
882,0,4.9000,5,52,0.19309,5.7081
883,0,0.0000,2,9,0.19300,5.6405
884,0,-0.4000,3,3,0.19290,5.5517
885,0,5.7000,6,58,0.19280,5.5745
886,0,7.2000,9,67,0.19271,5.5979
887,0,7.0000,9,65,0.19261,5.6167
888,0,6.6000,6,67,0.19251,5.6462
889,0,6.3000,6,64,0.19242,5.6715
890,0,6.2000,10,55,0.19232,5.6982
891,0,9.4000,18,71,0.19223,5.7784
892,0,7.2000,8,69,0.19213,5.8156
893,0,-1.0000,1,1,0.19203,5.7607
894,0,8.6000,20,59,0.19194,5.8369
895,0,6.9000,11,60,0.19184,5.8614
896,0,6.6000,12,55,0.19175,5.8837
897,0,6.2000,4,67,0.19165,5.8991
898,0,4.6000,2,55,0.19155,5.8914
899,0,-1.0000,1,1,0.19146,5.8346
900,0,-0.7000,2,2,0.19136,5.7432
901,0,6.4000,6,65,0.19127,5.7652
902,0,0.9000,2,18,0.19117,5.7162
903,0,7.0000,11,61,0.19108,5.7656
904,0,4.7000,2,56,0.19098,5.7641
905,0,-1.0000,1,1,0.19088,5.7172
906,0,6.0000,8,57,0.19079,5.7416
907,0,4.1000,3,48,0.19069,5.7333
908,0,6.2000,6,63,0.19060,5.7487
909,0,7.2000,10,65,0.19050,5.7696
910,0,7.2000,9,67,0.19041,5.8190
911,0,4.5000,5,48,0.19031,5.8073
912,0,0.4000,3,11,0.19022,5.7284
913,0,-1.0000,1,1,0.19012,5.6877
914,0,4.2000,15,25,0.19003,5.6739
915,0,6.3000,6,64,0.18993,5.6982
916,0,-1.0000,1,1,0.18984,5.6603
917,0,5.3000,6,54,0.18974,5.6702
918,0,6.5000,6,66,0.18965,5.7075
919,0,6.1000,7,60,0.18955,5.7286
920,0,5.6000,4,61,0.18946,5.7468
921,0,-1.0000,1,1,0.18936,5.7072
922,0,6.0000,10,53,0.18927,5.7280
923,0,8.0000,15,63,0.18917,5.7749
924,0,6.2000,4,67,0.18908,5.7899
925,0,-1.0000,1,1,0.18898,5.7473
926,0,2.6000,3,33,0.18889,5.7231
927,0,-1.0000,1,1,0.18880,5.6858
928,0,7.5000,15,58,0.18870,5.7318
929,0,6.0000,8,57,0.18861,5.7487
930,0,-1.0000,1,1,0.18851,5.7091
931,0,-1.0000,1,1,0.18842,5.6721
932,0,6.1000,4,66,0.18832,5.6870
933,0,7.4000,11,65,0.18823,5.7149
934,0,5.4000,5,57,0.18814,5.7246
935,0,-1.0000,1,1,0.18804,5.6857
936,0,-1.0000,1,1,0.18795,5.6492
937,0,6.7000,7,66,0.18785,5.6803
938,0,5.6000,4,61,0.18776,5.6997
939,0,5.9000,4,64,0.18767,5.7205
940,0,6.5000,7,64,0.18757,5.7379
941,0,6.4000,13,51,0.18748,5.7701
942,0,5.2000,4,57,0.18738,5.7833
943,0,6.8000,9,63,0.18729,5.8039
944,0,5.8000,6,59,0.18720,5.8235
945,0,6.0000,9,55,0.18710,5.8498
946,0,6.6000,6,67,0.18701,5.8774
947,0,1.9000,4,24,0.18692,5.8167
948,0,5.0000,6,51,0.18682,5.8197
949,0,5.0000,2,59,0.18673,5.8249
950,0,-1.0000,1,1,0.18664,5.7845
951,0,-1.0000,1,1,0.18654,5.7467
952,0,9.0000,17,69,0.18645,5.7810
953,0,7.3000,10,66,0.18636,5.8129
954,0,6.7000,10,60,0.18626,5.8391
955,0,3.8000,3,45,0.18617,5.8256
956,0,4.9000,2,58,0.18608,5.8297
957,0,6.9000,8,66,0.18598,5.8478
958,0,7.7000,16,58,0.18589,5.9134
959,0,-1.0000,1,1,0.18580,5.8653
960,0,3.7000,3,44,0.18571,5.8512
961,0,6.5000,8,62,0.18561,5.8803
962,0,3.2000,4,37,0.18552,5.8547
963,0,6.6000,9,61,0.18543,5.8787
964,0,5.5000,5,58,0.18533,5.8862
965,0,-1.0000,1,1,0.18524,5.8421
966,0,3.4000,4,39,0.18515,5.8260
967,0,4.7000,2,56,0.18506,5.8301
968,0,5.0000,5,53,0.18496,5.8341
969,0,-1.0000,1,1,0.18487,5.7957
970,0,5.4000,3,61,0.18478,5.8085
971,0,5.5000,4,60,0.18469,5.8282
972,0,5.9000,5,62,0.18459,5.8471
973,0,-1.0000,1,1,0.18450,5.8087
974,0,7.1000,11,62,0.18441,5.8382
975,0,3.5000,6,36,0.18432,5.8203
976,0,-1.0000,1,1,0.18423,5.7843
977,0,8.3000,14,68,0.18413,5.8484
978,0,-0.2000,2,7,0.18404,5.7912
979,0,5.3000,3,60,0.18395,5.8015
980,0,2.1000,2,30,0.18386,5.7801
981,0,7.7000,12,66,0.18377,5.8195
982,0,4.2000,6,43,0.18367,5.8118
983,0,5.2000,8,49,0.18358,5.8281
984,0,6.9000,7,68,0.18349,5.8562
985,0,5.9000,4,64,0.18340,5.8699
986,0,5.2000,6,53,0.18331,5.8790
987,0,1.5000,4,20,0.18321,5.8331
988,0,5.4000,4,59,0.18312,5.8491
989,0,-0.4000,3,3,0.18303,5.7732
990,0,7.3000,11,64,0.18294,5.7991
991,0,-0.7000,2,2,0.18285,5.7433
992,0,5.5000,8,52,0.18276,5.7617
993,0,6.8000,5,71,0.18267,5.7765
994,0,2.0000,2,29,0.18257,5.7614
995,0,4.6000,3,53,0.18248,5.7689
996,0,5.6000,5,59,0.18239,5.7871
997,0,1.9000,4,24,0.18230,5.7569
998,0,2.4000,3,31,0.18221,5.7424
999,0,4.0000,4,45,0.18212,5.7473
1000,0,-1.0000,1,1,0.18203,5.7213
1001,0,6.7000,6,68,0.18194,5.7445
1002,0,3.7000,4,42,0.18185,5.7445
1003,0,6.1000,6,62,0.18175,5.7634
1004,0,6.4000,8,61,0.18166,5.7906
1005,0,5.0000,6,51,0.18157,5.8000
1006,0,4.4000,5,47,0.18148,5.8081
1007,0,-1.0000,1,1,0.18139,5.7783
1008,0,-1.0000,1,1,0.18130,5.7504
1009,0,7.1000,12,60,0.18121,5.7857
1010,0,-1.0000,1,1,0.18112,5.7560
1011,0,5.4000,3,61,0.18103,5.7678
1012,0,2.4000,4,29,0.18094,5.7453
1013,0,7.4000,9,69,0.18085,5.7569
1014,0,8.3000,16,64,0.18076,5.7994
1015,0,8.4000,16,65,0.18067,5.8488
1016,0,6.7000,7,66,0.18058,5.8655
1017,0,7.5000,11,66,0.18049,5.8884
1018,0,4.5000,2,54,0.18040,5.8868
1019,0,7.3000,15,56,0.18031,5.9324
1020,0,7.0000,8,67,0.18022,5.9526
1021,0,6.1000,6,62,0.18013,5.9650
1022,0,5.2000,4,57,0.18004,5.9637
1023,0,6.1000,10,54,0.17995,5.9934
1024,0,6.6000,7,65,0.17986,6.0175
1025,0,6.0000,5,63,0.17977,6.0319
1026,0,4.3000,5,46,0.17968,6.0133
1027,0,5.8000,6,59,0.17959,6.0364
1028,0,-1.0000,1,1,0.17950,5.9882
1029,0,5.1000,2,60,0.17941,5.9915
1030,0,7.9000,13,66,0.17932,6.0224
1031,0,5.0000,5,53,0.17923,6.0223
1032,0,5.9000,12,48,0.17914,6.0345
1033,0,6.0000,5,63,0.17905,6.0511
1034,0,-1.0000,1,1,0.17896,6.0055
1035,0,4.1000,3,48,0.17887,5.9979
1036,0,3.2000,3,39,0.17878,5.9764
1037,0,-1.0000,1,1,0.17869,5.9352
1038,0,6.3000,9,58,0.17860,5.9545
1039,0,5.9000,3,66,0.17851,5.9724
1040,0,5.1000,5,54,0.17842,5.9790
1041,0,6.7000,7,66,0.17833,6.0133
1042,0,4.2000,7,41,0.17824,6.0064
1043,0,6.9000,11,60,0.17815,6.0496
1044,0,4.2000,4,47,0.17807,6.0411
1045,0,7.6000,12,65,0.17798,6.0772
1046,0,5.9000,4,64,0.17789,6.0879
1047,0,6.1000,9,56,0.17780,6.1082
1048,0,-0.7000,2,2,0.17771,6.0375
1049,0,-1.0000,1,1,0.17762,5.9980
1050,0,6.9000,8,66,0.17753,6.0275
1051,0,7.0000,11,61,0.17744,6.0618
1052,0,6.8000,11,59,0.17735,6.1029
1053,0,5.3000,2,62,0.17727,6.1082
1054,0,-1.0000,1,1,0.17718,6.0641
1055,0,7.8000,14,63,0.17709,6.0927
1056,0,6.5000,5,68,0.17700,6.1130
1057,0,6.1000,7,60,0.17691,6.1264
1058,0,-1.0000,1,1,0.17682,6.0811
1059,0,6.4000,9,59,0.17673,6.0951
1060,0,6.0000,10,53,0.17665,6.1192
1061,0,7.0000,8,67,0.17656,6.1476
1062,0,-0.7000,2,2,0.17647,6.0705
1063,0,-1.0000,1,1,0.17638,6.0301
1064,0,10.8000,26,69,0.17629,6.1170
1065,0,3.4000,9,29,0.17621,6.0723
1066,0,6.5000,7,64,0.17612,6.0975
1067,0,-0.7000,2,2,0.17603,6.0224
1068,0,5.6000,4,61,0.17594,6.0316
1069,0,-0.7000,2,2,0.17585,5.9645
1070,0,5.4000,2,63,0.17577,5.9744
1071,0,-0.7000,2,2,0.17568,5.9143
1072,0,5.9000,6,60,0.17559,5.9329
1073,0,6.6000,11,57,0.17550,5.9701
1074,0,7.4000,10,67,0.17541,6.0083
1075,0,0.5000,3,12,0.17533,5.9504
1076,0,7.0000,8,67,0.17524,5.9649
1077,0,7.1000,16,52,0.17515,6.0119
1078,0,-1.0000,1,1,0.17506,5.9717
1079,0,8.4000,14,69,0.17498,6.0271
1080,0,7.4000,10,67,0.17489,6.0723
1081,0,5.0000,4,55,0.17480,6.0735
1082,0,6.8000,7,67,0.17471,6.0949
1083,0,-1.0000,1,1,0.17463,6.0477
1084,0,6.3000,9,58,0.17454,6.0649
1085,0,7.7000,11,68,0.17445,6.1021
1086,0,5.0000,4,55,0.17436,6.1034
1087,0,6.4000,7,63,0.17428,6.1324
1088,0,-1.0000,1,1,0.17419,6.0835
1089,0,-0.7000,2,2,0.17410,6.0067
1090,0,-1.0000,1,1,0.17402,5.9656
1091,0,6.3000,8,60,0.17393,5.9818
1092,0,5.2000,6,53,0.17384,5.9946
1093,0,3.3000,8,30,0.17375,5.9608
1094,0,3.7000,3,44,0.17367,5.9550
1095,0,8.0000,13,67,0.17358,5.9776
1096,0,-1.0000,1,1,0.17349,5.9447
1097,0,1.7000,4,22,0.17341,5.8988
1098,0,6.0000,7,59,0.17332,5.9242
1099,0,5.5000,7,54,0.17323,5.9469
1100,0,4.4000,6,45,0.17315,5.9539
1101,0,5.4000,4,59,0.17306,5.9652
1102,0,-0.7000,2,2,0.17297,5.9092
1103,0,6.1000,3,68,0.17289,5.9239
1104,0,-0.7000,2,2,0.17280,5.8724
1105,0,2.8000,3,35,0.17272,5.8625
1106,0,6.5000,6,66,0.17263,5.9066
1107,0,3.9000,4,44,0.17254,5.9072
1108,0,6.7000,6,68,0.17246,5.9387
1109,0,5.8000,7,57,0.17237,5.9692
1110,0,8.5000,17,64,0.17228,6.0047
1111,0,5.6000,5,59,0.17220,6.0235
1112,0,-1.0000,1,1,0.17211,5.9854
1113,0,-1.0000,1,1,0.17203,5.9497
1114,0,-0.7000,2,2,0.17194,5.8972
1115,0,3.4000,3,41,0.17185,5.8922
1116,0,5.9000,7,58,0.17177,5.9089
1117,0,2.0000,3,27,0.17168,5.8899
1118,0,6.0000,4,65,0.17160,5.9046
1119,0,-0.7000,2,2,0.17151,5.8556
1120,0,-0.4000,3,3,0.17142,5.8006
1121,0,1.2000,2,21,0.17134,5.7872
1122,0,-1.0000,1,1,0.17125,5.7666
1123,0,7.1000,9,66,0.17117,5.7968
1124,0,-0.7000,2,2,0.17108,5.7632
1125,0,0.2000,5,5,0.17100,5.7145
1126,0,3.9000,3,46,0.17091,5.7251
1127,0,0.9000,2,18,0.17083,5.7115
1128,0,4.0000,5,43,0.17074,5.7190
1129,0,2.2000,10,15,0.17065,5.7019
1130,0,3.8000,11,29,0.17057,5.7109
1131,0,2.6000,5,29,0.17048,5.7082
1132,0,3.4000,2,43,0.17040,5.7129
1133,0,3.6000,3,43,0.17031,5.7186
1134,0,4.5000,8,42,0.17023,5.7348
1135,0,5.0000,4,55,0.17014,5.7587
1136,0,5.6000,7,55,0.17006,5.7702
1137,0,5.4000,4,59,0.16997,5.7900
1138,0,6.3000,6,64,0.16989,5.7994
1139,0,8.2000,13,69,0.16980,5.8167
1140,0,-0.2000,2,7,0.16972,5.7771
1141,0,3.6000,7,35,0.16963,5.7768
1142,0,6.0000,7,59,0.16955,5.8022
1143,0,-1.0000,1,1,0.16946,5.7763
1144,0,7.6000,11,67,0.16938,5.8327
1145,0,3.6000,6,37,0.16929,5.8294
1146,0,6.1000,7,60,0.16921,5.8455
1147,0,3.8000,9,33,0.16913,5.8409
1148,0,1.9000,3,26,0.16904,5.8230
1149,0,-1.0000,1,1,0.16896,5.7974
1150,0,6.8000,9,63,0.16887,5.8329
1151,0,6.1000,5,64,0.16879,5.8487
1152,0,2.9000,3,36,0.16870,5.8404
1153,0,-0.7000,2,2,0.16862,5.7992
1154,0,5.2000,5,55,0.16853,5.8178
1155,0,6.8000,12,57,0.16845,5.8542
1156,0,6.5000,7,64,0.16837,5.8704
1157,0,-1.0000,1,1,0.16828,5.8387
1158,0,4.3000,2,52,0.16820,5.8431
1159,0,6.9000,10,62,0.16811,5.8752
1160,0,-0.1000,4,4,0.16803,5.7983
1161,0,7.4000,11,65,0.16795,5.8288
1162,0,8.2000,12,71,0.16786,5.8481
1163,0,0.4000,3,11,0.16778,5.7896
1164,0,6.1000,6,62,0.16769,5.8145
1165,0,2.7000,3,34,0.16761,5.8003
1166,0,3.3000,3,40,0.16753,5.7933
1167,0,6.6000,7,65,0.16744,5.8266
1168,0,-1.0000,1,1,0.16736,5.7937
1169,0,6.5000,7,64,0.16727,5.8296
1170,0,6.3000,9,58,0.16719,5.8545
1171,0,0.6000,3,13,0.16711,5.7986
1172,0,2.0000,2,29,0.16702,5.7838
1173,0,6.9000,9,64,0.16694,5.7992
1174,0,-0.1000,4,4,0.16686,5.7211
1175,0,-0.7000,2,2,0.16677,5.6762
1176,1,9.4000,8,70,0.16669,5.7073
1177,0,0.0000,2,9,0.16661,5.6675
1178,0,5.8000,7,57,0.16652,5.6853
1179,0,2.0000,3,27,0.16644,5.6671
1180,0,0.8000,2,17,0.16636,5.6422
1181,0,5.3000,3,60,0.16627,5.6626
1182,0,3.9000,4,44,0.16619,5.6660
1183,0,6.4000,5,67,0.16611,5.6905
1184,0,6.1000,3,68,0.16602,5.7049
1185,0,5.9000,3,66,0.16594,5.7202
1186,0,5.7000,5,60,0.16586,5.7344
1187,0,7.6000,9,71,0.16578,5.7647
1188,0,4.9000,5,52,0.16569,5.7711
1189,0,6.6000,12,55,0.16561,5.8161
1190,0,6.6000,9,61,0.16553,5.8468
1191,0,-0.7000,2,2,0.16544,5.7814
